0 46
36 3937 39
37 3938 39
38 3939 39
39 3940 39
40 3941 39
41 3942 39
42 3943 39
43 3944 39
44 3945 39
45 3946 39
46 3947 39
47 3948 39
48 3949 39
49 3950 39
50 3951 39
51 3952 39
52 3953 39
53 3954 39
54 3954 40
54 4054 41
54 4154 42
54 4254 43
54 4354 44
54 4454 45
54 4554 46
54 4654 47
54 4754 48
54 4854 49
54 4954 50
54 5054 51
54 5154 52
5795 47
32 5332 52
32 5232 51
32 5132 50
32 5032 49
32 4932 48
32 4832 47
32 4732 46
32 4632 45
32 4532 44
32 4432 43
32 4332 42
32 4232 41
32 4132 40
32 4032 39
32 3932 38
32 3832 37
32 3732 36
32 3632 35
32 3532 34
32 3432 33
32 3332 32
32 3232 31
32 3132 30
32 3032 29
32 2932 28
32 2832 27
32 2731 27
31 2730 27
30 2729 27
29 2728 27
28 2727 27
27 2726 27
26 2725 27
25 2724 27
24 2723 27
23 2722 27
22 2721 27
21 2720 27
20 2719 27
19 2718 27
18 2717 27
17 2716 27
16 2715 27
15 2714 27
14 2713 27
13 2712 27
12 2711 27
5796 26
33 1733 16
33 1633 15
33 1534 15
34 1535 15
35 1536 15
36 1537 15
37 1538 15
38 1539 15
39 1540 15
40 1541 15
41 1542 15
42 1543 15
43 1544 15
44 1545 15
45 1546 15
46 1547 15
47 1548 15
48 1549 15
49 1550 15
50 1551 15
51 1552 15
52 1553 15
53 1554 15
54 1555 15
55 1556 15
56 1557 15
5797 40
42 5642 55
42 5542 54
42 5442 53
42 5342 52
42 5242 51
42 5142 50
42 5042 49
42 4942 48
42 4842 47
42 4742 46
42 4642 45
42 4542 44
42 4442 43
42 4342 42
42 4242 41
42 4142 40
42 4042 39
42 3942 38
42 3842 37
42 3742 36
42 3642 35
42 3542 34
42 3442 33
42 3342 32
42 3242 31
42 3142 30
42 3042 29
42 2942 28
42 2842 27
42 2742 26
42 2642 25
42 2542 24
42 2442 23
42 2342 22
42 2241 22
41 2240 22
40 2239 22
39 2238 22
38 2237 22
37 2236 22
5798 37
44 844 9
44 944 10
44 1044 11
44 1144 12
44 1244 13
44 1344 14
44 1444 15
44 1544 16
44 1644 17
44 1744 18
44 1844 19
44 1944 20
44 2043 20
43 2042 20
42 2041 20
41 2040 20
40 2039 20
39 2038 20
38 2037 20
37 2036 20
36 2035 20
35 2034 20
34 2033 20
33 2032 20
32 2031 20
31 2030 20
30 2029 20
29 2028 20
28 2027 20
27 2026 20
26 2025 20
25 2024 20
24 2023 20
23 2022 20
22 2021 20
21 2020 20
20 2019 20
5799 41
39 5539 54
39 5439 53
39 5339 52
39 5239 51
39 5139 50
39 5039 49
39 4939 48
39 4839 47
39 4739 46
39 4639 45
39 4539 44
39 4439 43
39 4339 42
39 4239 41
39 4139 40
39 4039 39
39 3939 38
39 3839 37
39 3739 36
39 3639 35
39 3539 34
39 3439 33
39 3339 32
39 3239 31
39 3139 30
39 3039 29
39 2939 28
39 2839 27
39 2738 27
38 2737 27
37 2736 27
36 2735 27
35 2734 27
34 2733 27
33 2732 27
32 2731 27
31 2730 27
30 2729 27
29 2728 27
28 2727 27
27 2726 27
5800 9
1 272 27
2 273 27
3 274 27
4 275 27
5 276 27
6 277 27
7 277 28
7 287 29
7 297 30
5801 34
22 2822 29
22 2922 30
22 3022 31
22 3122 32
22 3222 33
22 3322 34
22 3422 35
22 3522 36
22 3622 37
22 3722 38
22 3822 39
22 3922 40
22 4022 41
22 4122 42
22 4222 43
22 4322 44
22 4422 45
22 4522 46
22 4622 47
22 4722 48
22 4822 49
22 4922 50
22 5022 51
22 5122 52
22 5222 53
22 5321 53
21 5320 53
20 5319 53
19 5318 53
18 5317 53
17 5316 53
16 5315 53
15 5314 53
14 5313 53
5802 33
54 4754 46
54 4654 45
54 4554 44
54 4454 43
54 4354 42
54 4254 41
54 4154 40
54 4054 39
54 3954 38
54 3854 37
54 3754 36
54 3654 35
54 3554 34
54 3454 33
54 3354 32
54 3254 31
54 3154 30
54 3054 29
54 2954 28
54 2854 27
54 2754 26
54 2654 25
54 2554 24
54 2454 23
54 2354 22
54 2254 21
54 2154 20
54 2054 19
54 1954 18
54 1854 17
54 1754 16
54 1654 15
54 1553 15
5803 45
42 4442 45
42 4542 46
42 4642 47
42 4742 48
42 4842 49
42 4942 50
42 5041 50
41 5040 50
40 5039 50
39 5038 50
38 5037 50
37 5036 50
36 5035 50
35 5034 50
34 5033 50
33 5032 50
32 5031 50
31 5030 50
30 5029 50
29 5028 50
28 5027 50
27 5026 50
26 5025 50
25 5024 50
24 5023 50
23 5022 50
22 5021 50
21 5020 50
20 5019 50
19 5018 50
18 5017 50
17 5016 50
16 5015 50
15 5014 50
14 5013 50
13 5012 50
12 5011 50
11 5010 50
10 509 50
9 508 50
8 507 50
7 506 50
6 505 50
5 504 50
4 503 50
5804 15
12 5412 55
12 5512 56
12 5612 57
12 5711 57
11 5710 57
10 579 57
9 578 57
8 577 57
7 576 57
6 575 57
5 574 57
4 573 57
3 572 57
2 571 57
1 570 57
5805 44
44 644 7
44 744 8
44 844 9
44 944 10
44 1044 11
44 1144 12
44 1244 13
44 1344 14
44 1444 15
44 1544 16
44 1644 17
44 1744 18
44 1844 19
44 1944 20
44 2044 21
44 2144 22
44 2244 23
44 2344 24
44 2444 25
44 2544 26
44 2644 27
44 2744 28
44 2844 29
44 2944 30
44 3044 31
44 3143 31
43 3142 31
42 3141 31
41 3140 31
40 3139 31
39 3138 31
38 3137 31
37 3136 31
36 3135 31
35 3134 31
34 3133 31
33 3132 31
32 3131 31
31 3130 31
30 3129 31
29 3128 31
28 3127 31
27 3126 31
26 3125 31
5806 35
58 1058 11
58 1158 12
58 1258 13
58 1358 14
58 1458 15
58 1558 16
58 1658 17
58 1758 18
58 1858 19
58 1958 20
58 2058 21
58 2158 22
58 2258 23
58 2358 24
58 2458 25
58 2558 26
58 2658 27
58 2757 27
57 2756 27
56 2755 27
55 2754 27
54 2753 27
53 2752 27
52 2751 27
51 2750 27
50 2749 27
49 2748 27
48 2747 27
47 2746 27
46 2745 27
45 2744 27
44 2743 27
43 2742 27
42 2741 27
41 2740 27
5807 16
55 5755 56
55 5655 55
55 5555 54
55 5454 54
54 5453 54
53 5452 54
52 5451 54
51 5450 54
50 5449 54
49 5448 54
48 5447 54
47 5446 54
46 5445 54
45 5444 54
44 5443 54
43 5442 54
5808 45
41 841 9
41 941 10
41 1041 11
41 1141 12
41 1241 13
41 1341 14
41 1441 15
41 1541 16
41 1641 17
41 1741 18
41 1841 19
41 1941 20
41 2041 21
41 2141 22
41 2241 23
41 2341 24
41 2441 25
41 2541 26
41 2641 27
41 2741 28
41 2841 29
41 2941 30
41 3041 31
41 3141 32
41 3241 33
41 3341 34
41 3441 35
41 3541 36
41 3640 36
40 3639 36
39 3638 36
38 3637 36
37 3636 36
36 3635 36
35 3634 36
34 3633 36
33 3632 36
32 3631 36
31 3630 36
30 3629 36
29 3628 36
28 3627 36
27 3626 36
26 3625 36
25 3624 36
5809 35
20 3521 35
21 3522 35
22 3523 35
23 3524 35
24 3525 35
25 3526 35
26 3527 35
27 3528 35
28 3529 35
29 3530 35
30 3531 35
31 3532 35
32 3532 36
32 3632 37
32 3732 38
32 3832 39
32 3932 40
32 4032 41
32 4132 42
32 4232 43
32 4332 44
32 4432 45
32 4532 46
32 4632 47
32 4732 48
32 4832 49
32 4932 50
32 5032 51
32 5132 52
32 5232 53
32 5332 54
32 5432 55
32 5532 56
32 5632 57
32 5732 58
5810 34
14 1314 14
14 1414 15
14 1514 16
14 1614 17
14 1714 18
14 1814 19
14 1914 20
14 2014 21
14 2114 22
14 2214 23
14 2314 24
14 2414 25
14 2514 26
14 2614 27
14 2714 28
14 2814 29
14 2914 30
14 3014 31
14 3114 32
14 3214 33
14 3314 34
14 3414 35
14 3514 36
14 3613 36
13 3612 36
12 3611 36
11 3610 36
10 369 36
9 368 36
8 367 36
7 366 36
6 365 36
5 364 36
4 363 36
5811 27
31 1731 16
31 1631 15
31 1531 14
31 1431 13
31 1331 12
31 1231 11
31 1131 10
31 1031 9
31 931 8
31 832 8
32 833 8
33 834 8
34 835 8
35 836 8
36 837 8
37 838 8
38 839 8
39 840 8
40 841 8
41 842 8
42 843 8
43 844 8
44 845 8
45 846 8
46 847 8
47 848 8
48 849 8
5812 34
5 176 17
6 177 17
7 178 17
8 179 17
9 1710 17
10 1711 17
11 1712 17
12 1713 17
13 1714 17
14 1715 17
15 1715 18
15 1815 19
15 1915 20
15 2015 21
15 2115 22
15 2215 23
15 2315 24
15 2415 25
15 2515 26
15 2615 27
15 2715 28
15 2815 29
15 2915 30
15 3015 31
15 3115 32
15 3215 33
15 3315 34
15 3415 35
15 3515 36
15 3615 37
15 3715 38
15 3815 39
15 3915 40
15 4015 41
5813 47
12 4912 48
12 4812 47
12 4712 46
12 4612 45
12 4512 44
12 4412 43
12 4312 42
12 4212 41
12 4113 41
13 4114 41
14 4115 41
15 4116 41
16 4117 41
17 4118 41
18 4119 41
19 4120 41
20 4121 41
21 4122 41
22 4123 41
23 4124 41
24 4125 41
25 4126 41
26 4127 41
27 4128 41
28 4129 41
29 4130 41
30 4131 41
31 4132 41
32 4133 41
33 4134 41
34 4135 41
35 4136 41
36 4137 41
37 4138 41
38 4139 41
39 4140 41
40 4141 41
41 4142 41
42 4143 41
43 4144 41
44 4145 41
45 4146 41
46 4147 41
47 4148 41
48 4149 41
49 4150 41
50 4151 41
5814 20
8 118 12
8 128 13
8 138 14
8 148 15
8 158 16
8 168 17
8 178 18
8 188 19
8 198 20
8 208 21
8 218 22
8 228 23
8 237 23
7 236 23
6 235 23
5 234 23
4 233 23
3 232 23
2 231 23
1 230 23
5815 26
9 559 54
9 549 53
9 539 52
9 529 51
9 519 50
9 509 49
9 499 48
9 489 47
9 479 46
9 469 45
9 459 44
9 449 43
9 439 42
9 429 41
9 419 40
9 409 39
9 399 38
9 389 37
9 379 36
9 369 35
9 358 35
8 357 35
7 356 35
6 355 35
5 354 35
4 353 35
5816 39
11 5111 50
11 5011 49
11 4911 48
11 4811 47
11 4711 46
11 4611 45
11 4511 44
11 4411 43
11 4311 42
11 4211 41
11 4111 40
11 4011 39
11 3911 38
11 3811 37
11 3711 36
11 3611 35
11 3511 34
11 3411 33
11 3311 32
11 3211 31
11 3111 30
11 3011 29
11 2911 28
11 2811 27
11 2711 26
11 2611 25
11 2511 24
11 2411 23
11 2311 22
11 2211 21
11 2111 20
11 2011 19
11 1912 19
12 1913 19
13 1914 19
14 1915 19
15 1916 19
16 1917 19
17 1918 19
5817 37
18 2419 24
19 2420 24
20 2421 24
21 2422 24
22 2423 24
23 2424 24
24 2425 24
25 2426 24
26 2427 24
27 2428 24
28 2429 24
29 2430 24
30 2431 24
31 2432 24
32 2433 24
33 2434 24
34 2435 24
35 2436 24
36 2437 24
37 2437 25
37 2537 26
37 2637 27
37 2737 28
37 2837 29
37 2937 30
37 3037 31
37 3137 32
37 3237 33
37 3337 34
37 3437 35
37 3537 36
37 3637 37
37 3737 38
37 3837 39
37 3937 40
37 4037 41
37 4137 42
5818 24
18 2419 24
19 2420 24
20 2421 24
21 2422 24
22 2423 24
23 2424 24
24 2425 24
25 2426 24
26 2427 24
27 2428 24
28 2429 24
29 2430 24
30 2431 24
31 2432 24
32 2433 24
33 2433 25
33 2533 26
33 2633 27
33 2733 28
33 2833 29
33 2933 30
33 3033 31
33 3133 32
33 3233 33
5819 36
41 4141 40
41 4041 39
41 3941 38
41 3841 37
41 3741 36
41 3641 35
41 3541 34
41 3441 33
41 3341 32
41 3241 31
41 3141 30
41 3041 29
41 2941 28
41 2841 27
41 2741 26
41 2641 25
41 2541 24
41 2441 23
41 2342 23
42 2343 23
43 2344 23
44 2345 23
45 2346 23
46 2347 23
47 2348 23
48 2349 23
49 2350 23
50 2351 23
51 2352 23
52 2353 23
53 2354 23
54 2355 23
55 2356 23
56 2357 23
57 2358 23
58 2359 23
5820 38
56 3856 37
56 3756 36
56 3656 35
56 3556 34
56 3456 33
56 3356 32
56 3256 31
56 3156 30
56 3056 29
56 2956 28
56 2856 27
56 2756 26
56 2656 25
56 2556 24
56 2456 23
56 2356 22
56 2256 21
56 2156 20
56 2056 19
56 1956 18
56 1856 17
56 1756 16
56 1656 15
56 1556 14
56 1456 13
56 1356 12
56 1256 11
56 1156 10
56 1056 9
56 955 9
55 954 9
54 953 9
53 952 9
52 951 9
51 950 9
50 949 9
49 948 9
48 947 9
5821 36
12 1012 9
12 912 8
12 812 7
12 712 6
12 612 5
12 512 4
12 413 4
13 414 4
14 415 4
15 416 4
16 417 4
17 418 4
18 419 4
19 420 4
20 421 4
21 422 4
22 423 4
23 424 4
24 425 4
25 426 4
26 427 4
27 428 4
28 429 4
29 430 4
30 431 4
31 432 4
32 433 4
33 434 4
34 435 4
35 436 4
36 437 4
37 438 4
38 439 4
39 440 4
40 441 4
41 442 4
5822 18
39 4239 41
39 4139 40
39 4039 39
39 3939 38
39 3838 38
38 3837 38
37 3836 38
36 3835 38
35 3834 38
34 3833 38
33 3832 38
32 3831 38
31 3830 38
30 3829 38
29 3828 38
28 3827 38
27 3826 38
26 3825 38
5823 41
57 5157 50
57 5057 49
57 4957 48
57 4857 47
57 4757 46
57 4657 45
57 4557 44
57 4456 44
56 4455 44
55 4454 44
54 4453 44
53 4452 44
52 4451 44
51 4450 44
50 4449 44
49 4448 44
48 4447 44
47 4446 44
46 4445 44
45 4444 44
44 4443 44
43 4442 44
42 4441 44
41 4440 44
40 4439 44
39 4438 44
38 4437 44
37 4436 44
36 4435 44
35 4434 44
34 4433 44
33 4432 44
32 4431 44
31 4430 44
30 4429 44
29 4428 44
28 4427 44
27 4426 44
26 4425 44
25 4424 44
24 4423 44
5824 29
9 289 29
9 299 30
9 309 31
9 319 32
9 329 33
9 339 34
9 349 35
9 359 36
9 369 37
9 379 38
9 389 39
9 399 40
9 409 41
9 419 42
9 429 43
9 439 44
9 449 45
9 459 46
9 469 47
9 479 48
9 489 49
9 499 50
9 509 51
9 519 52
9 529 53
9 539 54
9 549 55
9 559 56
9 569 57
5825 6
12 5012 49
12 4912 48
12 4812 47
12 4711 47
11 4710 47
10 479 47
5826 40
49 5449 53
49 5349 52
49 5249 51
49 5149 50
49 5049 49
49 4949 48
49 4849 47
49 4749 46
49 4649 45
49 4549 44
49 4449 43
49 4349 42
49 4249 41
49 4149 40
49 4049 39
49 3949 38
49 3849 37
49 3749 36
49 3649 35
49 3549 34
49 3449 33
49 3349 32
49 3249 31
49 3149 30
49 3049 29
49 2949 28
49 2849 27
49 2749 26
49 2649 25
49 2549 24
49 2449 23
49 2349 22
49 2249 21
49 2148 21
48 2147 21
47 2146 21
46 2145 21
45 2144 21
44 2143 21
43 2142 21
5827 37
26 2226 21
26 2126 20
26 2026 19
26 1926 18
26 1826 17
26 1726 16
26 1627 16
27 1628 16
28 1629 16
29 1630 16
30 1631 16
31 1632 16
32 1633 16
33 1634 16
34 1635 16
35 1636 16
36 1637 16
37 1638 16
38 1639 16
39 1640 16
40 1641 16
41 1642 16
42 1643 16
43 1644 16
44 1645 16
45 1646 16
46 1647 16
47 1648 16
48 1649 16
49 1650 16
50 1651 16
51 1652 16
52 1653 16
53 1654 16
54 1655 16
55 1656 16
56 1657 16
5828 23
54 554 6
54 654 7
54 754 8
54 854 9
54 954 10
54 1054 11
54 1154 12
54 1254 13
54 1354 14
54 1454 15
54 1554 16
54 1654 17
54 1754 18
54 1854 19
54 1954 20
54 2054 21
54 2154 22
54 2253 22
53 2252 22
52 2251 22
51 2250 22
50 2249 22
49 2248 22
5829 18
50 4450 45
50 4550 46
50 4650 47
50 4750 48
50 4850 49
50 4950 50
50 5050 51
50 5150 52
50 5250 53
50 5350 54
50 5450 55
50 5549 55
49 5548 55
48 5547 55
47 5546 55
46 5545 55
45 5544 55
44 5543 55
5830 5
40 739 7
39 738 7
38 737 7
37 736 7
36 735 7
5831 36
56 4956 48
56 4856 47
56 4756 46
56 4656 45
56 4556 44
56 4456 43
56 4356 42
56 4256 41
56 4156 40
56 4056 39
56 3956 38
56 3856 37
56 3755 37
55 3754 37
54 3753 37
53 3752 37
52 3751 37
51 3750 37
50 3749 37
49 3748 37
48 3747 37
47 3746 37
46 3745 37
45 3744 37
44 3743 37
43 3742 37
42 3741 37
41 3740 37
40 3739 37
39 3738 37
38 3737 37
37 3736 37
36 3735 37
35 3734 37
34 3733 37
33 3732 37
5832 39
37 038 0
38 039 0
39 040 0
40 040 1
40 140 2
40 240 3
40 340 4
40 440 5
40 540 6
40 640 7
40 740 8
40 840 9
40 940 10
40 1040 11
40 1140 12
40 1240 13
40 1340 14
40 1440 15
40 1540 16
40 1640 17
40 1740 18
40 1840 19
40 1940 20
40 2040 21
40 2140 22
40 2240 23
40 2340 24
40 2440 25
40 2540 26
40 2640 27
40 2740 28
40 2840 29
40 2940 30
40 3040 31
40 3140 32
40 3240 33
40 3340 34
40 3440 35
40 3540 36
5833 11
23 1023 11
23 1123 12
23 1223 13
23 1323 14
23 1423 15
23 1523 16
23 1623 17
23 1723 18
23 1823 19
23 1923 20
23 2023 21
5834 31
44 545 5
45 546 5
46 547 5
47 547 6
47 647 7
47 747 8
47 847 9
47 947 10
47 1047 11
47 1147 12
47 1247 13
47 1347 14
47 1447 15
47 1547 16
47 1647 17
47 1747 18
47 1847 19
47 1947 20
47 2047 21
47 2147 22
47 2247 23
47 2347 24
47 2447 25
47 2547 26
47 2647 27
47 2747 28
47 2847 29
47 2947 30
47 3047 31
47 3147 32
47 3247 33
5835 32
47 848 8
48 849 8
49 850 8
50 851 8
51 852 8
52 852 9
52 952 10
52 1052 11
52 1152 12
52 1252 13
52 1352 14
52 1452 15
52 1552 16
52 1652 17
52 1752 18
52 1852 19
52 1952 20
52 2052 21
52 2152 22
52 2252 23
52 2352 24
52 2452 25
52 2552 26
52 2652 27
52 2752 28
52 2852 29
52 2952 30
52 3052 31
52 3152 32
52 3252 33
52 3352 34
52 3452 35
5836 16
31 3731 36
31 3631 35
31 3532 35
32 3533 35
33 3534 35
34 3535 35
35 3536 35
36 3537 35
37 3538 35
38 3539 35
39 3540 35
40 3541 35
41 3542 35
42 3543 35
43 3544 35
44 3545 35
5837 27
34 335 3
35 336 3
36 337 3
37 338 3
38 339 3
39 340 3
40 341 3
41 342 3
42 343 3
43 344 3
44 345 3
45 346 3
46 347 3
47 348 3
48 349 3
49 350 3
50 351 3
51 352 3
52 352 4
52 452 5
52 552 6
52 652 7
52 752 8
52 852 9
52 952 10
52 1052 11
52 1152 12
5838 21
41 2241 23
41 2341 24
41 2440 24
40 2439 24
39 2438 24
38 2437 24
37 2436 24
36 2435 24
35 2434 24
34 2433 24
33 2432 24
32 2431 24
31 2430 24
30 2429 24
29 2428 24
28 2427 24
27 2426 24
26 2425 24
25 2424 24
24 2423 24
23 2422 24
5839 42
9 1110 11
10 1111 11
11 1112 11
12 1113 11
13 1114 11
14 1115 11
15 1116 11
16 1117 11
17 1118 11
18 1119 11
19 1120 11
20 1121 11
21 1122 11
22 1123 11
23 1124 11
24 1125 11
25 1126 11
26 1127 11
27 1128 11
28 1129 11
29 1130 11
30 1131 11
31 1132 11
32 1133 11
33 1134 11
34 1135 11
35 1136 11
36 1137 11
37 1138 11
38 1139 11
39 1140 11
40 1141 11
41 1142 11
42 1143 11
43 1144 11
44 1145 11
45 1146 11
46 1147 11
47 1147 12
47 1247 13
47 1347 14
47 1447 15
5840 19
17 4917 48
17 4817 47
17 4717 46
17 4617 45
17 4517 44
17 4417 43
17 4317 42
17 4217 41
17 4117 40
17 4016 40
16 4015 40
15 4014 40
14 4013 40
13 4012 40
12 4011 40
11 4010 40
10 409 40
9 408 40
8 407 40
5841 36
22 4622 45
22 4522 44
22 4422 43
22 4322 42
22 4222 41
22 4122 40
22 4022 39
22 3922 38
22 3822 37
22 3722 36
22 3622 35
22 3522 34
22 3422 33
22 3322 32
22 3222 31
22 3122 30
22 3022 29
22 2922 28
22 2822 27
22 2722 26
22 2622 25
22 2522 24
22 2422 23
22 2322 22
22 2222 21
22 2121 21
21 2120 21
20 2119 21
19 2118 21
18 2117 21
17 2116 21
16 2115 21
15 2114 21
14 2113 21
13 2112 21
12 2111 21
5842 19
21 921 8
21 821 7
21 721 6
21 621 5
21 522 5
22 523 5
23 524 5
24 525 5
25 526 5
26 527 5
27 528 5
28 529 5
29 530 5
30 531 5
31 532 5
32 533 5
33 534 5
34 535 5
35 536 5
5843 44
40 740 8
40 840 9
40 940 10
40 1040 11
40 1140 12
40 1240 13
40 1339 13
39 1338 13
38 1337 13
37 1336 13
36 1335 13
35 1334 13
34 1333 13
33 1332 13
32 1331 13
31 1330 13
30 1329 13
29 1328 13
28 1327 13
27 1326 13
26 1325 13
25 1324 13
24 1323 13
23 1322 13
22 1321 13
21 1320 13
20 1319 13
19 1318 13
18 1317 13
17 1316 13
16 1315 13
15 1314 13
14 1313 13
13 1312 13
12 1311 13
11 1310 13
10 139 13
9 138 13
8 137 13
7 136 13
6 135 13
5 134 13
4 133 13
3 132 13
5844 45
18 718 8
18 818 9
18 918 10
18 1018 11
18 1118 12
18 1218 13
18 1318 14
18 1418 15
18 1518 16
18 1618 17
18 1718 18
18 1818 19
18 1918 20
18 2018 21
18 2118 22
18 2218 23
18 2318 24
18 2418 25
18 2518 26
18 2618 27
18 2718 28
18 2818 29
18 2918 30
18 3018 31
18 3118 32
18 3218 33
18 3318 34
18 3418 35
18 3518 36
18 3618 37
18 3718 38
18 3818 39
18 3918 40
18 4018 41
18 4118 42
18 4218 43
18 4318 44
18 4417 44
17 4416 44
16 4415 44
15 4414 44
14 4413 44
13 4412 44
12 4411 44
11 4410 44
5845 19
59 2059 19
59 1959 18
59 1859 17
59 1759 16
59 1659 15
59 1559 14
59 1459 13
59 1359 12
59 1259 11
59 1159 10
59 1059 9
59 959 8
59 858 8
58 857 8
57 856 8
56 855 8
55 854 8
54 853 8
53 852 8
5846 10
48 448 3
48 348 2
48 248 1
48 148 0
48 047 0
47 046 0
46 045 0
45 044 0
44 043 0
43 042 0
5847 38
13 1013 11
13 1113 12
13 1213 13
13 1313 14
13 1413 15
13 1513 16
13 1613 17
13 1713 18
13 1813 19
13 1913 20
13 2013 21
13 2113 22
13 2213 23
13 2313 24
13 2413 25
13 2513 26
13 2613 27
13 2713 28
13 2813 29
13 2913 30
13 3013 31
13 3113 32
13 3213 33
13 3313 34
13 3413 35
13 3513 36
13 3613 37
13 3713 38
13 3813 39
13 3913 40
13 4013 41
13 4113 42
13 4213 43
13 4313 44
13 4413 45
13 4513 46
13 4612 46
12 4611 46
5848 36
45 2645 27
45 2745 28
45 2845 29
45 2945 30
45 3045 31
45 3145 32
45 3245 33
45 3345 34
45 3445 35
45 3545 36
45 3645 37
45 3745 38
45 3845 39
45 3945 40
45 4045 41
45 4145 42
45 4245 43
45 4345 44
45 4445 45
45 4545 46
45 4645 47
45 4745 48
45 4844 48
44 4843 48
43 4842 48
42 4841 48
41 4840 48
40 4839 48
39 4838 48
38 4837 48
37 4836 48
36 4835 48
35 4834 48
34 4833 48
33 4832 48
32 4831 48
5849 38
47 2147 20
47 2047 19
47 1947 18
47 1847 17
47 1747 16
47 1647 15
47 1547 14
47 1447 13
47 1347 12
47 1247 11
47 1147 10
47 1047 9
47 947 8
47 847 7
47 747 6
47 647 5
47 547 4
47 447 3
47 346 3
46 345 3
45 344 3
44 343 3
43 342 3
42 341 3
41 340 3
40 339 3
39 338 3
38 337 3
37 336 3
36 335 3
35 334 3
34 333 3
33 332 3
32 331 3
31 330 3
30 329 3
29 328 3
28 327 3
5850 32
10 5010 49
10 4910 48
10 4810 47
10 4710 46
10 4610 45
10 4511 45
11 4512 45
12 4513 45
13 4514 45
14 4515 45
15 4516 45
16 4517 45
17 4518 45
18 4519 45
19 4520 45
20 4521 45
21 4522 45
22 4523 45
23 4524 45
24 4525 45
25 4526 45
26 4527 45
27 4528 45
28 4529 45
29 4530 45
30 4531 45
31 4532 45
32 4533 45
33 4534 45
34 4535 45
35 4536 45
36 4537 45
5851 28
36 3236 33
36 3336 34
36 3436 35
36 3536 36
36 3636 37
36 3736 38
36 3836 39
36 3936 40
36 4035 40
35 4034 40
34 4033 40
33 4032 40
32 4031 40
31 4030 40
30 4029 40
29 4028 40
28 4027 40
27 4026 40
26 4025 40
25 4024 40
24 4023 40
23 4022 40
22 4021 40
21 4020 40
20 4019 40
19 4018 40
18 4017 40
17 4016 40
5852 39
53 4753 46
53 4652 46
52 4651 46
51 4650 46
50 4649 46
49 4648 46
48 4647 46
47 4646 46
46 4645 46
45 4644 46
44 4643 46
43 4642 46
42 4641 46
41 4640 46
40 4639 46
39 4638 46
38 4637 46
37 4636 46
36 4635 46
35 4634 46
34 4633 46
33 4632 46
32 4631 46
31 4630 46
30 4629 46
29 4628 46
28 4627 46
27 4626 46
26 4625 46
25 4624 46
24 4623 46
23 4622 46
22 4621 46
21 4620 46
20 4619 46
19 4618 46
18 4617 46
17 4616 46
16 4615 46
5853 20
42 2142 20
42 2042 19
42 1942 18
42 1842 17
42 1743 17
43 1744 17
44 1745 17
45 1746 17
46 1747 17
47 1748 17
48 1749 17
49 1750 17
50 1751 17
51 1752 17
52 1753 17
53 1754 17
54 1755 17
55 1756 17
56 1757 17
57 1758 17
5854 5
3 183 17
3 173 16
3 163 15
3 152 15
2 151 15
5855 9
19 2919 28
19 2818 28
18 2817 28
17 2816 28
16 2815 28
15 2814 28
14 2813 28
13 2812 28
12 2811 28
5856 36
5 216 21
6 217 21
7 218 21
8 219 21
9 2110 21
10 2111 21
11 2112 21
12 2113 21
13 2114 21
14 2115 21
15 2116 21
16 2117 21
17 2118 21
18 2119 21
19 2120 21
20 2120 22
20 2220 23
20 2320 24
20 2420 25
20 2520 26
20 2620 27
20 2720 28
20 2820 29
20 2920 30
20 3020 31
20 3120 32
20 3220 33
20 3320 34
20 3420 35
20 3520 36
20 3620 37
20 3720 38
20 3820 39
20 3920 40
20 4020 41
20 4120 42
5857 25
21 121 2
21 221 3
21 321 4
21 421 5
21 520 5
20 519 5
19 518 5
18 517 5
17 516 5
16 515 5
15 514 5
14 513 5
13 512 5
12 511 5
11 510 5
10 59 5
9 58 5
8 57 5
7 56 5
6 55 5
5 54 5
4 53 5
3 52 5
2 51 5
1 50 5
5858 50
52 5052 49
52 4952 48
52 4852 47
52 4752 46
52 4652 45
52 4552 44
52 4452 43
52 4352 42
52 4252 41
52 4152 40
52 4052 39
52 3952 38
52 3852 37
52 3752 36
52 3652 35
52 3552 34
52 3452 33
52 3352 32
52 3252 31
52 3152 30
52 3052 29
52 2952 28
52 2852 27
52 2752 26
52 2652 25
52 2552 24
52 2452 23
52 2352 22
52 2252 21
52 2152 20
52 2052 19
52 1952 18
52 1852 17
52 1752 16
52 1652 15
52 1552 14
52 1452 13
52 1352 12
52 1252 11
52 1152 10
52 1052 9
52 951 9
51 950 9
50 949 9
49 948 9
48 947 9
47 946 9
46 945 9
45 944 9
44 943 9
5859 34
27 5327 52
27 5227 51
27 5127 50
27 5027 49
27 4927 48
27 4827 47
27 4727 46
27 4628 46
28 4629 46
29 4630 46
30 4631 46
31 4632 46
32 4633 46
33 4634 46
34 4635 46
35 4636 46
36 4637 46
37 4638 46
38 4639 46
39 4640 46
40 4641 46
41 4642 46
42 4643 46
43 4644 46
44 4645 46
45 4646 46
46 4647 46
47 4648 46
48 4649 46
49 4650 46
50 4651 46
51 4652 46
52 4653 46
53 4654 46
5860 39
26 426 5
26 526 6
26 626 7
26 726 8
26 826 9
26 926 10
26 1026 11
26 1126 12
26 1226 13
26 1326 14
26 1426 15
26 1526 16
26 1626 17
26 1726 18
26 1826 19
26 1926 20
26 2026 21
26 2126 22
26 2226 23
26 2326 24
26 2426 25
